Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,מה הגיל שלך?,מה המין שלך?,מאיפה את/ה בארץ?,מה הסטטוס המשפחתי שלך?,מהי ההכנסה (נטו) ממוצעת שלך?,איך היית מתאר/ת את התפיסה העצמית ואת דימוי הגוף הנוכחיים שלך?,באיזו מידה את/ה חושב/ת שהסביבה משפיעה על תפיסת דימוי הגוף שלך?,האם את/ה חושב/ת שבובות ברבי משקפות במידה מספקת מגוון צורות וצבעים של נשים אמיתיות?,באיזו מידה לדעתך בובות הברבי משפיעות לטובה על התפיסה החברתית למודל יופי?,האם היית שוקל/ת לרכוש את בובות הברבי לילדים שלך? (באופן היפותטי במידה ואין לך ילדים),באיזו תדירות את/ה אוכל/ת מקדונלד'ס?,איך היית מתאר/ת את התפיסה הכללית שלך לגבי בריאות התפריט של מקדונלדס?,כמה קלוריות את/ה מעריך/ה שיש בהמבורגר בסיסי (לא בארוחה) של מקדונלדס?,האם את/ה מחשיב/ה כעת את מקדונלד'ס כאופציה בריאה יותר בהשוואה ללפני החשיפה הפרסומת?,האם סביר שתבחר/י במקדולנד'ס כארוחת צהריים?,כמה היית מוכן/ה לשלם על ארוחת המבורגר של מקדונלד'ס?,McDonald's,Barbie
3/11/2024 14:13,3/11/2024 14:14,IP Address,147.235.213.157,100,89,TRUE,3/11/2024 14:14,R_43kMWQDnsv3Xcyt,,,,,32.7012,35.293,anonymous,HE,30-40,אישה,צפון,רווק/ה,"7,500-10,000 ₪",חיוביים,במתינות,לא,במתינות,כנראה שכן,אף פעם לא,מאוד לא בריא,500-600,ניטראלי,סביר,עד 50 ₪,new,old
3/11/2024 14:18,3/11/2024 14:23,IP Address,77.137.78.118,100,252,TRUE,3/11/2024 14:23,R_2062a3MOuvOpiEX,,,,,31.5,34.75,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במידה רבה,לא,במידה רבה,כנראה שכן,אף פעם לא,לא בריא,300-400,כנראה שלא,לא סביר כלל,עד 40 ₪,new,old
3/11/2024 14:46,3/11/2024 14:49,IP Address,176.12.223.27,100,152,TRUE,3/11/2024 14:49,R_3spJNwJGGK6pqQF,,,,,32.0821,34.8122,anonymous,HE,18-25,גבר,גוש דן,רווק/ה,"עד 5,000 ₪",חיוביים,במידה רבה,בכלל לא,בכלל לא,כנראה שכן,לעיתים רחוקות,לא בריא,300-400,ניטראלי,ללא שינוי,עד 50 ₪,old,new
3/11/2024 14:52,3/11/2024 14:53,IP Address,147.235.211.40,100,96,TRUE,3/11/2024 14:53,R_4sLx7thuHL6LVV7,,,,,31.9642,34.7876,anonymous,HE,מעל 50,אישה,דרום,נשוי/אה,"10,000-20,000 ₪",ניטראליים,מעט,בכלל לא,בכלל לא,ניטראלי,לעיתים רחוקות,לא בריא,500-600,כנראה שלא,לא סביר,עד 40 ₪,new,old
3/11/2024 14:56,3/11/2024 15:01,IP Address,89.139.172.120,100,272,TRUE,3/11/2024 15:01,R_2yWxXopAvfMsrp7,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,שפלה,נשוי/אה,"עד 5,000 ₪",ניטראליים,מעט,לא,בכלל לא,בכלל לא,לעיתים רחוקות,לא בריא,יותר מ-700,בהחלט לא,לא סביר כלל,עד 40 ₪,old,old
3/11/2024 15:01,3/11/2024 15:05,IP Address,47.230.81.120,100,191,TRUE,3/11/2024 15:05,R_1cjFGTBwio7nRwS,,,,,40.7961,-73.9513,anonymous,HE,מעל 50,אישה,אני לא גר/ה בישראל,נשוי/אה,אין לי הכנסה,ניטראליים,במידה רבה,כן,במידה רבה,כנראה שכן,לפעמים,לא בריא,500-600,ניטראלי,סביר,עד 40 ₪,old,old
3/11/2024 15:04,3/11/2024 15:16,IP Address,2.54.61.96,100,760,TRUE,3/11/2024 15:16,R_42sAGbYM4yHdVtw,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,שפלה,נשוי/אה,"7,500-10,000 ₪",שליליים,במידה רבה,לא,במתינות,כנראה שכן,אף פעם לא,לא בריא,300-400,כנראה שלא,לא סביר,עד 40 ₪,old,new
3/11/2024 15:13,3/11/2024 15:17,IP Address,93.173.38.35,100,239,TRUE,3/11/2024 15:17,R_5V9J55poUrzdJn9,,,,,32.0803,34.7805,anonymous,HE,40-50,גבר,צפון,נשוי/אה,"מעל 20,000 ₪",חיוביים,במידה רבה,בכלל לא,במתינות,כנראה שכן,לעיתים רחוקות,לא בריא,600-700,בהחלט לא,ללא שינוי,עד 40 ₪,new,old
3/11/2024 15:15,3/11/2024 15:19,IP Address,62.219.162.19,100,209,TRUE,3/11/2024 15:19,R_4c6JADVmiQ61CGf,,,,,32.1693,34.882,anonymous,HE,מתחת ל-18,אישה,גוש דן,רווק/ה,אין לי הכנסה,שליליים,במתינות,לא,במידה רבה,כנראה שכן,לפעמים,לא בריא,500-600,כנראה שלא,לא סביר כלל,עד 50 ₪,new,old
3/11/2024 15:14,3/11/2024 15:20,IP Address,77.137.72.113,100,376,TRUE,3/11/2024 15:20,R_4OHgFrERsJ6c1Xu,,,,,31.5,34.75,anonymous,HE,מעל 50,אישה,שפלה,נשוי/אה,"10,000-20,000 ₪",שליליים,במידה רבה,בכלל לא,בכלל לא,כנראה שלא,לעיתים רחוקות,לא בריא,600-700,כנראה שלא,ללא שינוי,עד 40 ₪,old,old
3/11/2024 15:15,3/11/2024 15:21,IP Address,62.219.162.19,100,316,TRUE,3/11/2024 15:21,R_4S7B0Wm5AUV3Qv2,,,,,32.1693,34.882,anonymous,HE,40-50,אישה,גוש דן,נשוי/אה,"7,500-10,000 ₪",ניטראליים,בכלל לא,בכלל לא,במידה רבה,כנראה שכן,אף פעם לא,מאוד לא בריא,500-600,בהחלט לא,לא סביר כלל,עד 40 ₪,new,new
3/11/2024 15:15,3/11/2024 15:21,IP Address,188.64.206.50,100,386,TRUE,3/11/2024 15:21,R_4GlchtBr3dmpvPt,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,גוש דן,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במידה רבה,לא,במידה מועטה,כנראה שלא,לעיתים רחוקות,מאוד לא בריא,300-400,ניטראלי,לא סביר,עד 50 ₪,new,new
3/11/2024 15:20,3/11/2024 15:23,IP Address,74.102.254.10,100,132,TRUE,3/11/2024 15:23,R_7H687BRQMyd3vzf,,,,,40.9864,-74.1112,anonymous,HE,40-50,אישה,אני לא גר/ה בישראל,נשוי/אה,אין לי הכנסה,ניטראליים,מעט,בכלל לא,במידה רבה,בכלל לא,לפעמים,לא בריא,500-600,בהחלט לא,לא סביר,עד 40 ₪,old,old
3/11/2024 15:25,3/11/2024 15:27,IP Address,87.68.224.173,100,165,TRUE,3/11/2024 15:27,R_4egZivQWxPfZARP,,,,,31.9011,34.8285,anonymous,HE,30-40,אישה,שפלה,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במתינות,בכלל לא,במידה מועטה,כנראה שכן,לעיתים רחוקות,ניטראלי,300-400,ניטראלי,סביר,עד 50 ₪,new,new
3/11/2024 15:29,3/11/2024 15:31,IP Address,160.39.42.180,100,123,TRUE,3/11/2024 15:31,R_769WVSVSHyfl6f4,,,,,40.8,-73.9763,anonymous,HE,25-30,אישה,שרון,נשוי/אה,"5,000-7,500 ₪",שליליים,במידה רבה,כן,במידה מועטה,כנראה שכן,לעיתים רחוקות,מאוד לא בריא,יותר מ-700,בהחלט לא,לא סביר כלל,עד 40 ₪,old,old
3/11/2024 15:36,3/11/2024 15:39,IP Address,212.143.158.239,100,170,TRUE,3/11/2024 15:39,R_2e9NkwF3j4lVOc1,,,,,32.816,34.9821,anonymous,HE,25-30,גבר,צפון,רווק/ה,"5,000-7,500 ₪",חיוביים,במידה רבה,ניטראלי,במידה מועטה,כנראה שלא,לפעמים,מאוד לא בריא,500-600,כנראה שלא,סביר,עד 60 ₪,old,new
3/11/2024 15:37,3/11/2024 15:40,IP Address,89.139.137.111,100,168,TRUE,3/11/2024 15:40,R_2CHkBTZkY7yaNnT,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במתינות,לא,במידה מועטה,כנראה שכן,אף פעם לא,מאוד לא בריא,500-600,כנראה שלא,לא סביר כלל,עד 40 ₪,new,new
3/11/2024 16:19,3/11/2024 16:21,IP Address,2.54.168.255,100,127,TRUE,3/11/2024 16:21,R_4cC0GLCkblfcW3L,,,,,32.0803,34.7805,anonymous,HE,25-30,אישה,דרום,רווק/ה,"10,000-20,000 ₪",ניטראליים,במידה רבה,בכלל לא,בכלל לא,כנראה שכן,לעיתים רחוקות,מאוד לא בריא,יותר מ-700,כנראה שלא,לא סביר כלל,עד 50 ₪,old,old
3/11/2024 16:31,3/11/2024 16:34,IP Address,77.125.203.205,100,184,TRUE,3/11/2024 16:34,R_27EG2Etfk58n6RO,,,,,32.0803,34.7805,anonymous,HE,25-30,אישה,גוש דן,רווק/ה,"עד 5,000 ₪",חיוביים,במתינות,לא,בכלל לא,ניטראלי,לפעמים,מאוד לא בריא,300-400,כנראה שלא,לא סביר,עד 50 ₪,new,old
3/11/2024 16:38,3/11/2024 16:40,IP Address,85.250.7.50,100,151,TRUE,3/11/2024 16:40,R_1D8E6LIIB5oIdIj,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"מעל 20,000 ₪",שליליים,במידה רבה,בכלל לא,בכלל לא,כנראה שכן,אף פעם לא,לא בריא,500-600,בהחלט לא,לא סביר,עד 40 ₪,new,old
3/11/2024 17:04,3/11/2024 17:06,IP Address,212.117.135.34,100,124,TRUE,3/11/2024 17:06,R_4NEqVv113KlcJSZ,,,,,32.1693,34.882,anonymous,HE,18-25,אישה,צפון,רווק/ה,"10,000-20,000 ₪",חיוביים,במידה רבה,בכלל לא,במידה רבה,כנראה שכן,לעיתים רחוקות,לא בריא,500-600,ניטראלי,לא סביר,עד 40 ₪,old,old
3/11/2024 17:06,3/11/2024 17:08,IP Address,87.71.180.206,100,129,TRUE,3/11/2024 17:08,R_4vifjWRWdiYnAbX,,,,,32.1678,34.8205,anonymous,HE,30-40,אישה,שרון,נשוי/אה,"10,000-20,000 ₪",שליליים,במידה רבה,בכלל לא,במידה מועטה,כנראה שלא,לעיתים רחוקות,מאוד לא בריא,300-400,בהחלט לא,לא סביר,עד 40 ₪,old,new
3/11/2024 17:10,3/11/2024 17:14,IP Address,87.71.78.230,100,236,TRUE,3/11/2024 17:14,R_44AWhPKtpjzZqDs,,,,,32.1678,34.8205,anonymous,HE,25-30,גבר,צפון,רווק/ה,"7,500-10,000 ₪",חיוביים מאוד,במידה רבה,בכלל לא,במידה רבה,כנראה שכן,אף פעם לא,מאוד לא בריא,600-700,בהחלט לא,לא סביר,עד 50 ₪,new,new
3/11/2024 17:19,3/11/2024 17:22,IP Address,176.12.176.221,100,189,TRUE,3/11/2024 17:22,R_7huXWqIKiWh9mXC,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,במתינות,לא,במתינות,ניטראלי,אף פעם לא,לא בריא,500-600,כנראה שלא,לא סביר כלל,עד 40 ₪,new,old
3/11/2024 17:28,3/11/2024 17:30,IP Address,46.19.85.47,100,146,TRUE,3/11/2024 17:30,R_4q4s4VSRzMigCy3,,,,,32.0821,34.8122,anonymous,HE,30-40,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",שליליים,מעט,בכלל לא,במידה רבה,בכלל לא,לעיתים רחוקות,מאוד לא בריא,300-400,כנראה שלא,לא סביר,עד 40 ₪,new,old
3/11/2024 17:33,3/11/2024 17:35,IP Address,188.64.207.109,100,128,TRUE,3/11/2024 17:35,R_4C9DMlLLRPibo1a,,,,,32.0803,34.7805,anonymous,HE,30-40,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",חיוביים,במידה רבה,לא,במידה מועטה,כנראה שכן,בתדירות גבוהה,בריא,500-600,כנראה שכן,סביר,עד 50 ₪,new,old
3/11/2024 17:33,3/11/2024 17:37,IP Address,76.219.187.46,100,239,TRUE,3/11/2024 17:37,R_2KseuDzyMiH6ioF,,,,,34.1957,-118.6466,anonymous,HE,מעל 50,אישה,אני לא גר/ה בישראל,נשוי/אה,"7,500-10,000 ₪",חיוביים,במידה רבה,לא,במידה רבה,כנראה שכן,לעיתים רחוקות,לא בריא,500-600,כנראה שלא,לא סביר כלל,עד 40 ₪,old,new
3/11/2024 17:54,3/11/2024 17:57,IP Address,2.52.8.95,100,190,TRUE,3/11/2024 17:57,R_42uarmOdhmNlYgZ,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,מעט,לא,במתינות,כנראה שכן,אף פעם לא,מאוד לא בריא,600-700,בהחלט לא,לא סביר כלל,עד 40 ₪,old,old
3/11/2024 17:59,3/11/2024 18:12,IP Address,188.64.206.204,100,787,TRUE,3/11/2024 18:12,R_493isDzNsKK8LPb,,,,,32.0803,34.7805,anonymous,HE,30-40,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,במידה רבה,לא,במידה מועטה,ניטראלי,לעיתים רחוקות,לא בריא,יותר מ-700,כנראה שלא,לא סביר,עד 40 ₪,old,new
3/11/2024 18:25,3/11/2024 18:28,IP Address,2.52.131.241,100,216,TRUE,3/11/2024 18:28,R_4GdicYcenphuyua,,,,,32.0803,34.7805,anonymous,HE,מתחת ל-18,אישה,גוש דן,רווק/ה,"עד 5,000 ₪",חיוביים,במידה רבה,לא,במתינות,כנראה שכן,לעיתים רחוקות,לא בריא,600-700,כנראה שלא,לא סביר,עד 40 ₪,old,new
3/11/2024 18:30,3/11/2024 18:32,IP Address,176.12.227.208,100,163,TRUE,3/11/2024 18:32,R_4wQxYiGbRMbs2rp,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,שרון,גרוש/ה,"10,000-20,000 ₪",חיוביים,במידה רבה,בכלל לא,בכלל לא,כנראה שלא,אף פעם לא,מאוד לא בריא,500-600,בהחלט לא,לא סביר כלל,עד 40 ₪,old,new
3/11/2024 18:32,3/11/2024 18:35,IP Address,141.226.89.140,100,175,TRUE,3/11/2024 18:35,R_47qY6igIMkFSIzJ,,,,,32.0803,34.7805,anonymous,HE,40-50,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,במידה רבה,לא,במידה רבה,ניטראלי,לעיתים רחוקות,לא בריא,500-600,כנראה שלא,לא סביר,עד 40 ₪,new,new
3/11/2024 18:46,3/11/2024 18:49,IP Address,176.12.145.33,100,170,TRUE,3/11/2024 18:49,R_4PyYbkeGTHsRlij,,,,,32.0803,34.7805,anonymous,HE,30-40,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",ניטראליים,במידה רבה,לא,במידה רבה,כנראה שכן,לעיתים רחוקות,מאוד לא בריא,500-600,ניטראלי,לא סביר,עד 60 ₪,new,new
3/11/2024 19:23,3/11/2024 19:26,IP Address,176.12.137.90,100,188,TRUE,3/11/2024 19:26,R_8rwGJktCBbm3Cna,,,,,32.0803,34.7805,anonymous,HE,מתחת ל-18,גבר,שרון,רווק/ה,"עד 5,000 ₪",חיוביים,במתינות,בכלל לא,בכלל לא,כנראה שלא,לפעמים,לא בריא,300-400,כנראה שכן,סביר,עד 50 ₪,old,new
3/11/2024 19:24,3/11/2024 19:30,IP Address,31.168.68.116,100,371,TRUE,3/11/2024 19:30,R_4viDLnrNqnLOYD7,,,,,32.1772,34.9039,anonymous,HE,25-30,גבר,שרון,רווק/ה,"10,000-20,000 ₪",חיוביים,מעט,בכלל לא,בכלל לא,כנראה שכן,לפעמים,לא בריא,600-700,כנראה שלא,ללא שינוי,עד 50 ₪,old,new
3/11/2024 19:33,3/11/2024 19:36,IP Address,147.235.192.39,100,157,TRUE,3/11/2024 19:36,R_4jSVHctRax55gpH,,,,,32.0803,34.7805,anonymous,HE,25-30,אישה,גוש דן,רווק/ה,"5,000-7,500 ₪",ניטראליים,במידה רבה,לא,במידה מועטה,ניטראלי,לפעמים,לא בריא,500-600,ניטראלי,סביר,עד 50 ₪,old,old
3/11/2024 18:53,3/11/2024 19:42,IP Address,79.178.246.234,100,2984,TRUE,3/11/2024 19:42,R_4Y28VxG9pfVesRX,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"מעל 20,000 ₪",חיוביים מאוד,במידה רבה,ניטראלי,במתינות,בכלל לא,אף פעם לא,ניטראלי,500-600,כנראה שלא,לא סביר כלל,עד 40 ₪,old,old
3/11/2024 19:45,3/11/2024 19:47,IP Address,77.125.246.51,100,117,TRUE,3/11/2024 19:47,R_4Lcn7jyqpbqRP6Q,,,,,32.0803,34.7805,anonymous,HE,25-30,גבר,גוש דן,רווק/ה,"10,000-20,000 ₪",חיוביים,במתינות,כן,במידה מועטה,ניטראלי,לעיתים רחוקות,לא בריא,600-700,כנראה שכן,לא סביר,עד 50 ₪,new,old
3/11/2024 19:53,3/11/2024 19:55,IP Address,83.130.116.97,100,114,TRUE,3/11/2024 19:55,R_48Tm2nO4cBhcaZJ,,,,,32.0803,34.7805,anonymous,HE,25-30,גבר,שרון,נשוי/אה,"מעל 20,000 ₪",חיוביים,במתינות,לא,בכלל לא,ניטראלי,לעיתים רחוקות,לא בריא,300-400,כנראה שלא,לא סביר,עד 50 ₪,new,new
3/11/2024 20:13,3/11/2024 20:17,IP Address,2.54.54.213,100,252,TRUE,3/11/2024 20:17,R_4g5zLTKjkBTPAZl,,,,,32.0803,34.7805,anonymous,HE,18-25,אישה,צפון,רווק/ה,אין לי הכנסה,שליליים,במידה רבה,ניטראלי,במידה מועטה,כנראה שכן,אף פעם לא,מאוד לא בריא,300-400,בהחלט לא,לא סביר כלל,עד 40 ₪,new,new
3/11/2024 20:19,3/11/2024 20:21,IP Address,77.137.79.176,100,97,TRUE,3/11/2024 20:21,R_4cjsOETMQwXcI5L,,,,,31.5,34.75,anonymous,HE,18-25,אישה,דרום,רווק/ה,"5,000-7,500 ₪",ניטראליים,במתינות,לא,במידה מועטה,כנראה שכן,לפעמים,מאוד לא בריא,יותר מ-700,כנראה שלא,סביר מאוד,עד 50 ₪,old,new
3/11/2024 20:22,3/11/2024 20:24,IP Address,77.137.78.123,100,112,TRUE,3/11/2024 20:24,R_3VpTV47Ok3S48Rr,,,,,31.5,34.75,anonymous,HE,18-25,גבר,צפון,רווק/ה,אין לי הכנסה,ניטראליים,מעט,ניטראלי,במתינות,ניטראלי,לעיתים רחוקות,לא בריא,300-400,כנראה שלא,לא סביר,עד 40 ₪,new,old
3/11/2024 20:32,3/11/2024 20:34,IP Address,109.253.190.232,100,147,TRUE,3/11/2024 20:34,R_2LInGqFdBhfRFvB,,,,,32.0803,34.7805,anonymous,HE,18-25,אישה,צפון,רווק/ה,"7,500-10,000 ₪",חיוביים,במתינות,לא,בכלל לא,כנראה שכן,אף פעם לא,מאוד לא בריא,500-600,בהחלט לא,לא סביר כלל,עד 40 ₪,new,new
3/11/2024 20:44,3/11/2024 20:46,IP Address,77.125.246.118,100,134,TRUE,3/11/2024 20:46,R_50TKzbnqH215yXP,,,,,32.0803,34.7805,anonymous,HE,25-30,גבר,גוש דן,נשוי/אה,"מעל 20,000 ₪",חיוביים,במתינות,בכלל לא,במתינות,ניטראלי,לעיתים רחוקות,לא בריא,300-400,כנראה שלא,לא סביר,עד 60 ₪,old,new
3/11/2024 21:16,3/11/2024 21:20,IP Address,109.253.200.63,100,258,TRUE,3/11/2024 21:20,R_57S541oYLy0ja1P,,,,,31.7674,35.2186,anonymous,HE,18-25,גבר,שרון,רווק/ה,אין לי הכנסה,חיוביים,במידה רבה,ניטראלי,במידה מועטה,באופן וודאי,לעיתים רחוקות,לא בריא,300-400,כנראה שכן,לא סביר,עד 40 ₪,new,new
3/11/2024 21:36,3/11/2024 21:38,IP Address,147.235.199.176,100,134,TRUE,3/11/2024 21:38,R_4AwA2JOm31mmlsl,,,,,31.7674,35.2186,anonymous,HE,18-25,אישה,דרום,רווק/ה,אין לי הכנסה,חיוביים,במתינות,לא,במתינות,כנראה שכן,לפעמים,לא בריא,500-600,בהחלט לא,סביר,עד 50 ₪,old,new
3/11/2024 21:37,3/11/2024 21:40,IP Address,46.117.195.113,100,172,TRUE,3/11/2024 21:40,R_8sBJmRNi26Fxufr,,,,,32.0803,34.7805,anonymous,HE,מתחת ל-18,אישה,גוש דן,רווק/ה,אין לי הכנסה,חיוביים מאוד,מעט,לא,במתינות,כנראה שכן,לעיתים רחוקות,לא בריא,300-400,כנראה שלא,לא סביר כלל,עד 40 ₪,new,new
3/11/2024 21:41,3/11/2024 21:43,IP Address,46.117.195.113,100,145,TRUE,3/11/2024 21:43,R_81FSWcZdfkykvFm,,,,,32.0803,34.7805,anonymous,HE,מעל 50,אישה,גוש דן,נשוי/אה,"מעל 20,000 ₪",חיוביים,במידה רבה,לא,במידה מועטה,כנראה שכן,אף פעם לא,לא בריא,500-600,בהחלט לא,לא סביר כלל,עד 40 ₪,old,new
3/11/2024 21:43,3/11/2024 21:46,IP Address,147.235.208.189,100,196,TRUE,3/11/2024 21:46,R_4gLpX98CKZ8RsT7,,,,,32.816,34.9821,anonymous,HE,מעל 50,גבר,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,במתינות,בכלל לא,בכלל לא,בכלל לא,לעיתים רחוקות,לא בריא,יותר מ-700,כנראה שלא,לא סביר,עד 40 ₪,old,new
3/11/2024 21:45,3/11/2024 21:47,IP Address,46.117.195.113,100,153,TRUE,3/11/2024 21:47,R_2Ec1TwONUVloegH,,,,,32.0803,34.7805,anonymous,HE,מתחת ל-18,גבר,גוש דן,רווק/ה,אין לי הכנסה,חיוביים מאוד,במידה רבה,בכלל לא,בכלל לא,ניטראלי,לעיתים רחוקות,מאוד לא בריא,500-600,בהחלט לא,לא סביר,עד 40 ₪,old,new
3/11/2024 21:41,3/11/2024 21:47,IP Address,46.117.195.113,100,393,TRUE,3/11/2024 21:47,R_8ht2X59qQIvrfVd,,,,,32.0803,34.7805,anonymous,HE,מתחת ל-18,אישה,גוש דן,רווק/ה,אין לי הכנסה,חיוביים,במתינות,לא,במתינות,כנראה שכן,לפעמים,לא בריא,600-700,בהחלט לא,ללא שינוי,עד 40 ₪,new,new
3/11/2024 22:38,3/11/2024 22:41,IP Address,85.65.148.84,100,187,TRUE,3/11/2024 22:41,R_533rLXzxOYdT10A,,,,,32.0803,34.7805,anonymous,HE,40-50,אישה,גוש דן,נשוי/אה,"מעל 20,000 ₪",חיוביים מאוד,במידה רבה,בהחלט כן,במידה מועטה,כנראה שכן,לעיתים רחוקות,מאוד לא בריא,יותר מ-700,בהחלט לא,לא סביר כלל,עד 40 ₪,old,new
3/12/2024 12:29,3/12/2024 12:31,IP Address,2.54.53.120,100,166,TRUE,3/12/2024 12:31,R_4kYYbSvAc9rkOXx,,,,,32.0803,34.7805,anonymous,HE,40-50,אישה,שפלה,נשוי/אה,"עד 5,000 ₪",חיוביים,במידה רבה,בכלל לא,במידה רבה,כנראה שכן,אף פעם לא,לא בריא,300-400,בהחלט לא,לא סביר כלל,עד 40 ₪,new,new
3/12/2024 12:40,3/12/2024 12:50,IP Address,5.29.0.228,100,583,TRUE,3/12/2024 12:50,R_2uNozDOJyvAGSHL,,,,,32.816,34.9821,anonymous,HE,18-25,אישה,צפון,רווק/ה,"עד 5,000 ₪",ניטראליים,מעט,לא,בכלל לא,כנראה שכן,לפעמים,לא בריא,600-700,בהחלט לא,סביר,עד 40 ₪,new,new
3/12/2024 12:58,3/12/2024 13:00,IP Address,176.12.190.167,100,93,TRUE,3/12/2024 13:00,R_2TInQUJUaXxQ5Zn,,,,,32.0803,34.7805,anonymous,HE,18-25,אישה,צפון,רווק/ה,"עד 5,000 ₪",חיוביים,במתינות,בכלל לא,בכלל לא,כנראה שלא,לפעמים,ניטראלי,פחות מ-300,כנראה שלא,ללא שינוי,עד 50 ₪,new,new
3/12/2024 12:39,3/12/2024 13:33,IP Address,147.235.215.82,100,3248,TRUE,3/12/2024 13:33,R_4y11fPRtXIXYqLb,,,,,31.9642,34.7876,anonymous,HE,18-25,אישה,שפלה,רווק/ה,"5,000-7,500 ₪",ניטראליים,במידה רבה,ניטראלי,במידה רבה,כנראה שכן,לעיתים רחוקות,ניטראלי,300-400,כנראה שכן,לא סביר,עד 40 ₪,new,new
3/11/2024 11:16,3/12/2024 13:59,IP Address,5.28.180.228,100,96180,TRUE,3/12/2024 13:59,R_1OxiSZzcuu2fmKu,,,,,31.7674,35.2186,anonymous,HE,מעל 50,אישה,שפלה,נשוי/אה,"7,500-10,000 ₪",חיוביים מאוד,מעט,בכלל לא,במידה רבה,כנראה שכן,אף פעם לא,לא בריא,300-400,בהחלט לא,לא סביר כלל,עד 40 ₪,old,new
3/12/2024 14:01,3/12/2024 14:06,IP Address,77.137.70.237,100,312,TRUE,3/12/2024 14:06,R_2LcHdSVD0nlViw3,,,,,31.5,34.75,anonymous,HE,מעל 50,אישה,שפלה,אלמן/ה,"10,000-20,000 ₪",שליליים,במידה רבה,לא,במידה רבה,בכלל לא,לעיתים רחוקות,לא בריא,500-600,כנראה שלא,ללא שינוי,עד 40 ₪,new,new
3/12/2024 15:20,3/12/2024 15:23,IP Address,31.193.185.13,100,188,TRUE,3/12/2024 15:23,R_4ktzD3cWidEwOvK,,,,,32.8051,35.379,anonymous,HE,מעל 50,אישה,צפון,נשוי/אה,"7,500-10,000 ₪",חיוביים,במתינות,לא,במידה מועטה,כנראה שלא,לעיתים רחוקות,ניטראלי,פחות מ-300,כנראה שלא,ללא שינוי,עד 50 ₪,old,old
3/12/2024 17:03,3/12/2024 17:07,IP Address,2.54.37.190,100,211,TRUE,3/12/2024 17:07,R_4hMQXCk8bnzHj2m,,,,,32.0803,34.7805,anonymous,HE,25-30,גבר,גוש דן,רווק/ה,"7,500-10,000 ₪",שליליים,במידה רבה,ניטראלי,במידה מועטה,ניטראלי,לפעמים,לא בריא,יותר מ-700,בהחלט לא,סביר,עד 60 ₪,old,old
3/13/2024 9:55,3/13/2024 9:58,IP Address,77.126.6.231,100,165,TRUE,3/13/2024 9:58,R_4dNHvFtDxBb0Cxr,,,,,32.0803,34.7805,anonymous,HE,18-25,גבר,שרון,רווק/ה,"5,000-7,500 ₪",חיוביים,במתינות,ניטראלי,במידה מועטה,ניטראלי,בתדירות גבוהה,ניטראלי,300-400,כנראה שלא,סביר מאוד,עד 60 ₪,old,new
3/13/2024 11:27,3/13/2024 11:31,IP Address,147.235.215.252,100,216,TRUE,3/13/2024 11:31,R_4pxRTd06hwcrYYU,,,,,32.8338,35.2546,anonymous,HE,25-30,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",חיוביים,מעט,בכלל לא,במתינות,כנראה שלא,לעיתים רחוקות,לא בריא,300-400,ניטראלי,לא סביר,עד 40 ₪,new,old
3/13/2024 11:31,3/13/2024 11:34,IP Address,147.235.215.252,100,169,TRUE,3/13/2024 11:34,R_4mEhSy8oniGTYEP,,,,,32.8338,35.2546,anonymous,HE,30-40,אישה,צפון,נשוי/אה,"10,000-20,000 ₪",ניטראליים,במתינות,ניטראלי,במידה רבה,ניטראלי,לעיתים רחוקות,לא בריא,500-600,בהחלט לא,לא סביר,עד 40 ₪,old,old
